aX,aY,aZ,gX,gY,gZ
-0.9764,-0.1116,0.0254,-2.2583,-3.2959,3.4180
-0.9620,-0.0723,-0.2147,3.8452,-13.3667,-3.3569
-0.9624,-0.0441,-0.3387,3.7842,-10.3760,-2.9297
-0.9688,-0.0292,-0.4232,-0.1221,-5.0659,-2.6855
-0.9746,-0.0116,-0.4779,-3.8452,2.8687,-1.6479
-1.0029,-0.0031,-0.3912,-8.3618,19.5313,2.1362
-1.0106,-0.0387,-0.2794,-5.7983,22.2168,4.6387
-1.0074,-0.0732,-0.1595,-0.4883,21.7896,5.1270
-0.9937,-0.0884,-0.0513,2.6245,17.2729,5.0049
-0.9500,-0.0631,-0.0607,2.5024,1.5259,0.2441
-0.9496,-0.0339,-0.2124,2.5635,-3.4790,-1.0376
-0.9657,-0.0026,-0.4044,0.6714,-0.3052,-0.3662
-1.0015,-0.0103,-0.6653,-7.2021,22.5220,1.0986
-1.0267,-0.0090,-0.7642,-11.7187,40.1611,-0.0610
-1.0657,0.0138,-0.8469,-15.6860,60.1807,-1.6479
-1.1207,0.0697,-0.8057,-16.0522,82.7026,2.4414
-1.1208,-0.0042,-0.3989,-20.0195,105.4688,18.6157
-1.1000,-0.0170,-0.2716,-16.4185,104.6753,17.7002
-1.0745,0.0045,-0.2744,-15.6860,102.2949,16.8457
-1.0496,0.0074,-0.4043,-20.3857,102.6611,15.5029
-1.0020,-0.0055,-0.8491,-18.5547,124.2065,11.7798
-0.9755,-0.0436,-1.0400,-8.1787,147.7661,9.1553
-0.9663,-0.0845,-1.2194,0.6714,175.5981,0.5493
-0.9934,-0.0730,-1.3942,2.8687,208.9233,-10.5591
-1.2147,0.0580,-1.2896,10.8032,279.3579,-7.5073
-1.3137,0.1006,-0.9354,8.4839,296.2036,16.4185
-1.2764,-0.0444,-0.4846,5.0049,301.9409,40.6494
-0.9938,-0.3066,-0.0298,-30.8838,263.6719,23.3154
-0.8745,-0.3141,-0.1721,-43.7012,235.7178,1.0376
-0.7914,-0.2184,-0.5415,-45.2881,216.7358,-21.1182
-0.7435,-0.0463,-0.9697,-35.4614,218.2007,-33.5083
-0.7104,0.0803,-1.5148,-16.0522,266.1743,-28.1372
-0.7517,0.0220,-1.6198,-8.9722,295.3491,-26.3672
-0.8351,0.0425,-1.5508,17.5781,321.0449,-21.8506
-0.8997,0.0671,-1.2554,42.7246,335.6934,-4.9438
-0.8325,-0.0312,-0.6058,25.5127,318.6646,14.4043
-0.6791,-0.0669,-0.5559,11.1084,296.6309,11.4136
-0.5205,-0.0701,-0.6433,2.0752,277.0996,5.5542
-0.2996,0.0490,-0.7621,2.8076,249.8169,-8.9111
-0.2048,0.0476,-0.8792,-6.8970,240.2344,-9.5825
-0.1317,-0.0095,-1.0149,-16.4795,238.7085,-11.3525
-0.0863,-0.0780,-1.0540,-18.1274,243.5913,-14.8926
-0.0243,-0.1412,-0.9034,-17.9443,241.2109,-24.2920
0.0077,-0.0861,-0.7388,-5.7373,227.2339,-29.7852
0.0624,0.0446,-0.6915,-8.3008,208.0078,-20.2026
0.1549,0.0421,-0.7522,-25.0244,196.7773,-12.2681
0.2841,-0.0546,-0.9175,-53.8330,184.7534,-23.6206
0.3076,-0.0641,-1.0168,-55.2368,184.4482,-28.5645
0.3229,-0.0934,-1.1008,-55.4810,190.0024,-34.2407
0.3539,-0.0602,-1.0662,-37.0483,204.4067,-44.7388
0.3523,0.0320,-0.9702,-27.5879,207.9468,-43.8843
0.3706,0.1071,-0.8337,-19.3481,209.1675,-38.6353
0.4137,0.1052,-0.7770,-12.0239,203.4912,-31.3110
0.4369,0.1583,-0.7828,-7.3853,208.0688,-26.1230
0.4724,0.2278,-0.5433,-12.9395,204.6509,-20.5078
0.5569,0.1642,-0.4022,-20.6909,189.0259,-11.7798
0.6069,0.0813,-0.4404,-9.7046,181.0303,-17.0288
0.6415,0.0220,-0.5446,-4.6387,168.3350,-25.9399
0.6432,-0.0424,-0.7705,-0.1831,173.8892,-36.7432
0.6290,0.0466,-0.7946,1.6479,188.6597,-45.9595
0.6230,0.1561,-0.5856,-8.6060,197.6929,-45.8374
0.6562,0.1677,-0.1830,-10.7422,182.2510,-40.4053
0.6921,0.1396,-0.1116,-19.8364,169.8608,-40.1001
0.7101,0.1401,-0.1136,-20.0195,157.7148,-44.0063
0.7516,0.2612,-0.0991,-22.7051,141.6626,-39.6729
0.7382,0.2981,-0.0890,-19.6533,128.2959,-38.0249
0.7280,0.4005,-0.0160,-13.1226,124.2676,-28.3203
0.7679,0.3579,0.0642,-21.1792,114.4409,-10.9863
0.8406,0.1813,0.0043,-17.2729,96.9849,-15.3809
0.8470,0.2281,0.0532,-14.1602,88.5010,-15.3198
0.8624,0.2379,0.0649,-15.2588,77.9419,-13.3057
0.8650,0.2357,-0.0155,-5.6763,70.6177,-14.3433
0.8677,0.2592,-0.0645,-0.4883,69.0308,-9.4604
0.8743,0.2799,0.0005,12.1460,65.9180,-7.2021
0.8805,0.2954,0.0979,10.2539,60.6689,-3.5400
0.8953,0.2566,0.1395,-1.4648,50.8423,-2.8076
0.9111,0.2196,0.1299,5.0049,35.0952,-2.5635
0.9182,0.2333,0.1141,3.3569,24.9634,-2.6245
0.9158,0.2657,0.0564,12.5732,20.3247,-2.0752
0.9061,0.3115,0.1035,2.7466,10.3760,4.3335
0.9086,0.2925,0.0873,2.0142,4.0894,4.6387
0.9115,0.2800,0.0409,3.2349,-0.5493,5.8594
0.9205,0.2426,-0.0391,2.1973,-2.9907,4.8828
0.9366,0.2462,-0.0333,6.6528,-0.9155,2.9297
0.9443,0.2520,0.0438,6.6528,-5.6763,4.3945
0.9471,0.2356,0.0281,0.9155,-11.6577,2.9907
0.9426,0.2482,-0.0337,0.5493,-14.7705,1.3428
0.9348,0.2593,-0.0557,-0.2441,-17.0898,4.3335
0.9365,0.2379,-0.0493,-4.6387,-19.2871,3.3569
0.9362,0.2561,-0.0244,-4.0894,-21.8506,3.1738
0.9323,0.2928,0.0275,-5.6152,-26.8555,4.5776
0.9139,0.3073,0.0321,-2.3804,-38.0249,6.7139
0.8929,0.3328,0.0608,-1.8311,-43.0908,9.8877
0.8848,0.3285,0.1539,-9.8267,-51.2085,14.9536
0.8588,0.2781,0.2247,2.3804,-80.5664,20.0806
0.8472,0.2418,0.1666,16.1133,-94.8486,22.6440
0.8386,0.1892,0.0222,22.0337,-105.8350,23.3765
0.8284,0.1362,-0.1382,18.7988,-109.4971,20.7520
0.8231,0.1245,0.0769,4.6997,-120.0562,25.1465
0.8162,0.1356,0.2980,13.7939,-143.6768,26.0010
0.7666,0.1970,0.4285,31.0059,-174.8657,28.6865
0.6987,0.2770,0.5087,53.2227,-209.3506,33.8135
0.4808,0.4388,0.3628,48.3398,-285.2173,42.8467
0.4119,0.3669,0.0253,33.7524,-308.4106,46.0815
0.3523,0.3075,-0.2856,20.3857,-310.7910,42.2363
0.2927,0.3000,-0.4028,20.8130,-312.2559,47.7905
0.2454,0.0258,-0.4248,54.6265,-325.1343,53.7109
0.1946,-0.1873,-0.5642,91.6138,-336.6699,48.3398
0.1364,-0.3066,-0.9091,125.1221,-336.4868,40.3442
0.1273,-0.3778,-1.2345,99.4873,-304.6265,14.1602
0.0701,-0.1249,-1.2733,72.7539,-288.5742,-4.7607
0.0061,0.1606,-1.1923,37.6587,-283.1421,4.9438
-0.0061,0.1903,-1.1453,6.2256,-281.3721,26.6113
-0.0558,-0.0312,-0.8912,19.6533,-286.6821,42.3584
-0.1355,-0.0808,-0.7877,45.5322,-290.8936,40.4663
-0.2205,-0.1271,-0.6932,60.7300,-304.1382,37.0483
-0.2692,-0.2848,-0.8048,73.8525,-319.6411,30.4565
-0.2585,-0.4739,-1.8096,74.5239,-296.7529,7.0190
-0.2748,-0.3483,-2.0203,24.4751,-248.4131,-2.8076
-0.3046,-0.1549,-1.8730,-19.7754,-210.8154,-3.6621
-0.3643,-0.0093,-1.5787,-30.5176,-185.3638,10.3149
-0.3828,-0.2313,-0.7908,-11.2915,-180.9692,38.8184
-0.3938,-0.3384,-0.5040,2.5635,-196.9604,24.3530
-0.4447,-0.2544,-0.2716,3.9062,-220.8862,7.6294
-0.5780,-0.0834,-0.2180,10.8032,-286.1328,-11.2915
-0.6521,-0.1340,-0.5651,31.9824,-310.4248,-31.4331
-0.7324,-0.1279,-1.0927,38.3301,-317.0776,-36.4380
-0.7715,-0.1691,-1.6328,17.8833,-294.4946,-31.3110
-0.8010,-0.1833,-1.8824,-37.7808,-193.4204,-10.3149
-0.8263,-0.2784,-1.5469,-39.9170,-154.9072,-4.3945
-0.8344,-0.2279,-1.1821,-15.0146,-134.0332,-4.2114
-0.8589,-0.0756,-0.8518,8.5449,-127.4414,-1.4648
-0.8488,0.0995,-0.4346,-11.9019,-145.8740,12.8174
-0.8159,0.0964,-0.4011,-13.3667,-157.0435,10.9863
-0.8220,0.1127,-0.4858,-4.0894,-167.2974,8.6060
-0.8372,0.0903,-0.6127,1.0376,-168.8843,9.2773
-0.8627,-0.0782,-0.7266,-3.2959,-164.4897,6.4697
-0.8917,-0.1021,-0.7777,-12.4512,-162.6587,8.1787
-0.9097,-0.1566,-0.8879,-20.9961,-156.0669,11.5356
-0.9537,-0.1960,-0.8772,-4.8218,-120.1172,10.0708
-0.9801,-0.1681,-0.6792,2.5024,-108.5205,11.2305
-0.9922,-0.1122,-0.5112,4.0894,-105.1025,13.3057
-0.9746,-0.0748,-0.4318,2.6855,-105.4077,12.3901
-0.9686,0.0731,-0.4913,4.0283,-103.4546,6.0425
-0.9867,0.1124,-0.5293,-1.2207,-101.0742,10.6812
-0.9889,0.0544,-0.5925,-9.7046,-96.3135,14.5264
-1.0134,0.0093,-0.6255,-14.3433,-87.2803,11.2915
-1.0157,-0.0697,-0.5176,-21.6675,-71.8384,16.4795
-1.0017,-0.1205,-0.4364,-23.0713,-66.7114,11.0474
-1.0013,-0.0953,-0.3660,-17.5781,-65.6128,7.3853
-1.0035,-0.0192,-0.3231,-9.9487,-64.0869,6.0425
-0.9991,0.0444,-0.2612,5.4932,-63.3545,16.9678
-0.9634,0.0085,-0.2399,1.2817,-64.5142,16.5405
-0.9534,0.0073,-0.2640,-7.5073,-66.8945,13.3057
-0.9960,0.0037,-0.4138,-6.5308,-59.9976,12.9395
-1.0208,-0.0254,-0.4276,-10.3149,-52.3071,11.7187
-1.0337,-0.0511,-0.4229,-16.4185,-45.1660,9.3384
-1.0454,-0.0598,-0.3997,-19.1650,-37.4756,6.1035
-1.0612,0.0006,-0.2877,-15.6860,-26.1230,3.9673
-1.0557,0.0583,-0.1995,-16.1133,-24.9634,6.5308
-1.0380,0.0676,-0.1523,-15.6860,-27.0386,8.7891
-1.0145,0.0500,-0.1722,-11.8408,-29.4189,9.0332
-0.9899,0.0146,-0.3391,-1.2207,-23.8647,3.8452
-0.9866,0.0336,-0.4346,2.1973,-15.6860,3.3569
-0.9900,0.0380,-0.4963,-0.1831,-4.5776,2.5024
-1.0072,0.0388,-0.4933,-8.7280,5.7983,1.3428
-1.0240,-0.0271,-0.1754,-12.8174,15.4419,4.2725
-1.0035,-0.0540,0.0045,-13.3667,10.0708,4.6997
-0.9640,-0.0538,0.0992,-13.4888,0.3662,2.8687
-0.9495,0.0276,-0.0359,-0.7324,-20.5078,-2.9297
-0.9619,0.0643,-0.2023,3.4790,-22.3999,-1.2817
-0.9758,0.0598,-0.3429,4.9438,-18.0664,1.6479
-0.9806,0.0206,-0.4263,5.4932,-10.6812,3.0518
-1.0001,-0.0233,-0.3212,-3.8452,5.0049,-0.9766
-1.0120,-0.0310,-0.1934,-6.2866,5.6763,-1.0376
-1.0062,-0.0502,-0.1061,-5.2490,2.9297,-2.5024
-0.9974,-0.0529,-0.0863,-3.1128,0.0610,-5.3101
-1.0006,0.0360,-0.1445,7.3853,-4.6387,-6.5918
-1.0057,0.0732,-0.1913,6.4697,-5.3711,-6.1035
-1.0193,0.1080,-0.2454,6.5918,-4.1504,-2.3804
-1.0251,0.0892,-0.2739,6.4087,-0.7935,2.2583
-1.0149,-0.0076,-0.2177,0.1221,3.8452,2.9297
-1.0100,-0.0304,-0.2080,-2.1973,4.5166,-0.3662
-1.0134,-0.0115,-0.2213,-3.3569,6.4087,-2.8076
-1.0164,0.0164,-0.2166,-0.6104,8.4229,-0.7935
-1.0146,0.0221,-0.2063,0.2441,9.8267,-0.9155
-1.0127,0.0436,-0.2018,2.9907,10.2539,1.0376
-1.0079,0.0481,-0.2153,2.9297,10.8643,2.8687
-1.0178,0.0366,-0.2882,2.0142,16.0522,5.4932
-1.0137,0.0087,-0.2805,1.3428,19.8364,6.2256
-1.0023,-0.0242,-0.2677,-0.1831,22.7661,4.6997
-0.9955,-0.0275,-0.2627,-2.4414,25.8179,1.3428
-0.9885,-0.0071,-0.2101,-1.5869,29.4189,0.6104
-0.9824,-0.0090,-0.1672,-2.5635,28.9307,0.0000
-0.9730,-0.0157,-0.1287,-2.8076,26.7944,-0.1221
-0.9620,-0.0198,-0.1270,-0.1831,23.9868,-2.3804
-0.9486,0.0402,-0.2102,4.6387,21.3013,-3.2349
-0.9414,0.0597,-0.2695,3.9673,22.3999,-1.2817
-0.9457,0.0780,-0.3434,1.0376,25.2075,0.9766
-0.9401,0.0236,-0.3344,0.1831,32.6538,5.8594
-0.9442,0.0066,-0.2684,-2.5024,35.7056,3.4790
-0.9534,-0.0125,-0.1307,-7.5073,32.8979,3.7842
-0.9291,-0.0769,-0.0316,-5.6152,17.9443,-1.8921
-0.9185,-0.0571,-0.0789,1.2817,11.4136,-4.8218
-0.9163,-0.0199,-0.1527,5.9814,7.3242,-8.9722
-0.9257,0.0474,-0.2469,4.3335,4.5166,-9.8267
-0.9464,0.1339,-0.4838,-1.7090,10.6201,-3.8452
-0.9719,0.1398,-0.5264,-5.2490,18.4937,2.1362
-0.9839,0.0957,-0.4872,-6.1646,24.8413,9.8267
-0.9750,-0.0016,-0.3932,-9.7046,28.9307,13.4888
-0.9747,-0.1232,-0.0883,-11.7187,21.1792,7.2632
-0.9656,-0.1556,-0.0569,-9.5215,11.9019,0.5493
-0.9622,-0.1227,-0.0983,-4.3945,4.3335,-7.9956
-0.9647,-0.0513,-0.1750,1.2207,-1.8921,-11.9019
-0.9717,0.0914,-0.3912,3.7842,-4.0283,-11.9629
-0.9823,0.1274,-0.4596,2.1362,-0.6714,-5.7983
-0.9893,0.0898,-0.4850,-1.5259,3.9673,-1.5869
-1.0103,0.0164,-0.4279,-2.3193,13.7329,1.1597
-1.0126,-0.0243,-0.3481,-1.8311,15.5640,1.3428
-1.0057,-0.0602,-0.2545,-1.0986,14.2212,-0.6714
-0.9918,-0.0607,-0.1925,0.0610,9.4604,-4.6387
-0.9724,0.0339,-0.2195,3.6011,-0.1831,-6.4697
-0.9667,0.0791,-0.2744,2.6855,-3.2349,-4.5776
-0.9587,0.0909,-0.3455,1.4038,-4.2725,-1.5259
-0.9500,0.0784,-0.4137,-0.4272,-2.2583,0.8545
-0.9519,0.0135,-0.4614,-4.8828,6.2866,4.6997
-0.9490,-0.0227,-0.4303,-4.3335,10.5591,4.6387
-0.9437,-0.0551,-0.3656,-4.0283,13.1226,3.2349
-0.9387,-0.0752,-0.2875,-3.4790,12.5122,0.5493
-0.9203,-0.0676,-0.2363,1.4648,5.8594,-6.4087
-0.9176,-0.0220,-0.2482,2.2583,2.7466,-7.9346
-0.9131,0.0210,-0.2833,2.2583,-0.5493,-7.5684
-0.9185,0.0707,-0.3593,0.3662,-0.8545,-3.6621
-0.9296,0.0651,-0.3730,-1.4038,-0.6104,-1.0986
-0.9370,0.0386,-0.3916,-3.1128,0.6714,0.6714
-0.9417,0.0078,-0.4027,-4.0283,3.1738,0.6714
-0.9520,-0.0134,-0.3639,-2.7466,6.2256,-0.7324
-0.9506,-0.0139,-0.3523,-2.9907,6.3477,-2.0142
-0.9559,0.0007,-0.3289,-2.5635,6.8359,-2.3804
-0.9600,0.0049,-0.2904,-1.7700,5.0049,-1.9531
-0.9620,0.0266,-0.3014,-0.6714,0.2441,-2.9907
-0.9628,0.0442,-0.3408,1.2817,-0.8545,-2.1973
-0.9595,0.0530,-0.3752,1.1597,0.0000,-0.5493
-0.9521,0.0366,-0.3868,-0.4272,0.7935,1.0376
-0.9459,0.0002,-0.4039,-1.1597,4.0283,1.2817
-0.9510,-0.0133,-0.4099,-2.6855,5.7983,0.8545
-0.9595,-0.0120,-0.4113,-3.2959,7.9956,-0.0610
-0.9689,0.0078,-0.3895,-0.9766,11.4136,0.3052
-0.9733,0.0099,-0.3572,-1.2207,12.0239,0.3052
-0.9731,0.0018,-0.3331,-1.4648,10.4370,1.2817
-0.9694,-0.0155,-0.3289,-0.4272,9.8877,0.9155
-0.9728,0.0129,-0.3569,4.1504,7.6904,1.2817
-0.9697,0.0142,-0.3866,7.2021,8.9722,2.9297
-0.9640,0.0184,-0.3895,9.8267,10.1929,3.1738
-0.9559,0.0153,-0.3885,7.9956,10.6201,4.9438
-0.9437,-0.0138,-0.4144,5.4932,13.0615,3.3569
-0.9438,-0.0122,-0.4226,6.9580,15.6860,2.3193
-0.9432,-0.0118,-0.4146,5.6763,17.8833,2.0142
-0.9323,-0.0105,-0.3452,6.2256,17.7002,2.4414
-0.9225,-0.0143,-0.3097,3.4790,15.2588,1.4038
